@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n'}
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data

dataset,6,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.342002,0.390623,93.678877,93.482925,2.325203,2.076253,0.24895,1.162602,1.038126,0.124475,0.247764,0.123882,18.4604,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0.001,0.015625,0,15.625,0,138250,16017,8385,100,83.333333,?,?,-1,?,?
dataset,6,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.462247,0.559068,97.071946,102.707279,5.325203,1074.705434,-1069.380231,2.662602,537.352717,-534.690115,0.157062,0.078531,12.856101,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.5,0.333333,0.5,0.015,0,0.015625,0,15.625,0,130662,16017,8385,50,66.666667,?,?,-1,?,?
dataset,7,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.348083,0.377259,99.678387,95.606111,2.140779,2.130638,0.010141,1.070389,1.065319,0.00507,0.010452,0.005226,0.770449,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.016,0,0.015625,0,15.625,0,131374,16017,8385,100,100,?,?,-1,?,?
dataset,7,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.302188,0.361481,82.773226,86.508721,2.325203,1.814321,0.510882,1.162602,0.907161,0.255441,0.510882,0.255441,38.064757,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.015,0,0.015625,0,15.625,0,130794,16017,8385,100,100,?,?,-1,?,?
dataset,7,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.423095,0.514229,115.891207,123.063826,2.325203,3.070796,-0.745593,1.162602,1.535398,-0.372796,-0.397506,-0.198753,-29.617342,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,129686,16017,8385,100,66.666667,?,?,-1,?,?
dataset,7,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-1,0.427347,0.505498,117.055914,120.974487,2.325203,3.02022,-0.695017,1.162602,1.51011,-0.347508,-0.400612,-0.200306,-29.848753,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.015,0.001,0.015625,0,15.625,0,137308,16017,8385,100,83.333333,?,?,-1,?,?
dataset,7,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.292407,0.351739,80.094203,84.177182,2.325203,1.677904,0.647299,1.162602,0.838952,0.32365,0.644624,0.322312,48.029584,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.017,0,0.015625,0,15.625,0,134695,16017,8385,100,66.666667,?,?,-1,?,?
dataset,7,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-1,0.360468,0.437171,98.736759,104.622438,2.325203,2.245062,0.080142,1.162602,1.122531,0.040071,0.08804,0.04402,6.559673,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.014,0,0.015625,0,15.625,0,124437,16017,8385,100,66.666667,?,?,-1,?,?
dataset,7,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.201802,0.235315,55.276312,56.314899,2.325203,1.040587,1.284616,1.162602,0.520293,0.642308,1.284616,0.642308,95.714102,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0,0.015625,0,15.625,0,131236,16017,8385,100,83.333333,?,?,-1,?,?
dataset,7,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.31273,0.371924,85.660911,89.007904,2.325203,1.835429,0.489775,1.162602,0.917714,0.244887,0.487046,0.243523,36.288805,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.016,0.001,0.015625,0,15.625,0,143324,16017,8385,100,66.666667,?,?,-1,?,?
dataset,7,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.435962,0.50854,119.415762,121.702306,2.325203,3.519388,-1.194185,1.162602,1.759694,-0.597092,-0.423312,-0.211656,-31.540092,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.016,0,0.015625,0,15.625,0,122279,16017,8385,100,100,?,?,-1,?,?
dataset,7,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-0.333333,0.551182,0.627947,115.748162,115.361309,5.325203,1075.529261,-1070.204058,2.662602,537.76463,-535.102029,-0.527138,-0.263569,-43.14805,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,0.5,0.5,1,0,0,0,-0.5,0.25,0.5,0,0,0.016,0,0.015625,0,15.625,0,118964,16017,8385,50,66.666667,?,?,-1,?,?
dataset,8,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-1,0.409462,0.488257,112.156946,116.848409,2.325203,2.827452,-0.502249,1.162602,1.413726,-0.251125,-0.325001,-0.162501,-24.215171,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.015,0,0.015625,0,15.625,0,130652,16017,8385,100,83.333333,?,?,-1,?,?
dataset,8,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.390101,0.456468,106.853845,109.240763,2.325203,2.987117,-0.661914,1.162602,1.493559,-0.330957,-0.104543,-0.052272,-7.789311,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.014,0,0.015625,0,15.625,0,134928,16017,8385,100,100,?,?,-1,?,?
dataset,8,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-1,0.439693,0.509286,120.437648,121.880996,2.325203,3.115219,-0.790016,1.162602,1.557609,-0.395008,-0.559643,-0.279821,-41.697836,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.009,0,0.015625,0,15.625,0,131739,16017,8385,100,100,?,?,-1,?,?
dataset,8,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.387999,0.436494,106.278098,104.460475,2.325203,2.521062,-0.195859,1.162602,1.260531,-0.09793,-0.134591,-0.067295,-10.028067,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.75,0.333333,0.5,0.009,0,0,0,0,0,126455,16017,8385,100,83.333333,?,?,-1,?,?
dataset,8,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.357287,0.44259,97.865491,105.919399,2.325203,2.321978,0.003225,1.162602,1.160989,0.001613,0.074674,0.037337,5.563792,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.017,0,0.015625,0,15.625,0,125325,16017,8385,100,66.666667,?,?,-1,?,?
dataset,8,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.222675,0.268102,60.99345,64.161451,2.325203,1.186503,1.138701,1.162602,0.593251,0.56935,1.138701,0.56935,84.842224,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.011,0,0.015625,0,15.625,0,132188,16017,8385,100,66.666667,?,?,-1,?,?
dataset,8,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.359611,0.432509,98.502192,103.506807,2.325203,2.273607,0.051596,1.162602,1.136803,0.025798,0.051596,0.025798,3.844329,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.011,0,0.015625,0,15.625,0,135814,16017,8385,100,66.666667,?,?,-1,?,?
dataset,8,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.215208,0.26196,58.948222,62.691437,2.325203,1.135452,1.189751,1.162602,0.567726,0.594876,1.189751,0.594876,88.645903,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.012,0,0.015625,0,15.625,0,129358,16017,8385,100,66.666667,?,?,-1,?,?
dataset,8,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,0,0.423041,0.504578,121.14351,127.871745,2.140779,2.965757,-0.824978,1.070389,1.482879,-0.412489,-0.533436,-0.266718,-39.319551,0,0,0,0,0,0,1,2,0,0,0,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0.011,0.001,0,0.015625,0,15.625,128853,16017,8385,100,83.333333,?,?,-1,?,?
dataset,8,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.445481,0.546407,93.55111,100.381346,5.325203,1074.591711,-1069.266508,2.662602,537.295855,-534.633254,0.270786,0.135393,22.164754,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.5,0.333333,0.5,0.012,0,0,0,0,0,118188,16017,8385,50,66.666667,?,?,-1,?,?
dataset,9,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.307152,0.363528,87.957151,92.126371,2.140779,2.026347,0.114432,1.070389,1.013173,0.057216,0.296608,0.148304,21.862948,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.012,0.001,0,0,0,0,125610,16017,8385,100,100,?,?,-1,?,?
dataset,9,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.257179,0.302685,70.444768,72.437692,2.325203,1.407592,0.917611,1.162602,0.703796,0.458806,0.917611,0.458806,68.369318,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.012,0,0,0,0,0,134692,16017,8385,100,66.666667,?,?,-1,?,?
dataset,9,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.290575,0.359082,79.592393,85.934581,2.325203,1.71257,0.612633,1.162602,0.856285,0.306316,0.612633,0.306316,45.646002,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.021,0,0.015625,0,15.625,0,135273,16017,8385,100,83.333333,?,?,-1,?,?
dataset,9,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.364933,0.4153,99.959841,99.388476,2.325203,2.300466,0.024737,1.162602,1.150233,0.012368,0.069422,0.034711,5.1725,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.75,0.333333,0.5,0.016,0,0.015625,0,15.625,0,129144,16017,8385,100,100,?,?,-1,?,?
dataset,9,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-1,0.437115,0.526885,119.731471,126.092546,2.325203,3.156678,-0.831475,1.162602,1.578339,-0.415737,-0.471728,-0.235864,-35.147444,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.015,0.001,0,0.015625,0,15.625,121494,16017,8385,100,66.666667,?,?,-1,?,?
dataset,9,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.371494,0.436871,101.757061,104.550697,2.325203,2.36167,-0.036467,1.162602,1.180835,-0.018233,0.013962,0.006981,1.040259,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.013,0,0.015625,0,15.625,0,138077,16017,8385,100,83.333333,?,?,-1,?,?
dataset,9,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.288996,0.339252,79.159704,81.188892,2.325203,1.639691,0.685512,1.162602,0.819846,0.342756,0.685512,0.342756,51.076076,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0,0,0,0,126607,16017,8385,100,66.666667,?,?,-1,?,?
dataset,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.453803,0.531696,124.302474,127.243989,2.325203,3.870332,-1.545129,1.162602,1.935166,-0.772564,-0.543956,-0.271978,-40.529062,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.009,0,0,0,0,0,127306,16017,8385,100,83.333333,?,?,-1,?,?
dataset,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-1,0.423501,0.480528,116.002427,114.998715,2.325203,2.929037,-0.603834,1.162602,1.464519,-0.301917,-0.446834,-0.223417,-33.292694,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.009,0,0.015625,0,15.625,0,133613,16017,8385,100,100,?,?,-1,?,?
dataset,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.445474,0.547762,93.549588,100.630238,5.325203,1074.591664,-1069.26646,2.662602,537.295832,-534.63323,0.270833,0.135416,22.168624,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.25,0.5,0.333333,0.5,0.01,0,0.015625,0,15.625,0,118428,16017,8385,50,66.666667,?,?,-1,?,?
dataset,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.328715,0.394613,94.131892,100.00406,2.140779,2.027888,0.11289,1.070389,1.013944,0.056445,0.170359,0.08518,12.557184,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.009,0,0,0,0,0,132156,16017,8385,100,83.333333,?,?,-1,?,?
dataset,10,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.458058,0.52789,125.468045,126.333225,2.325203,3.676387,-1.351183,1.162602,1.838193,-0.675592,-0.617906,-0.308953,-46.03893,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0,0.5,0.333333,0.5,0.008,0,0,0,0,0,130516,16017,8385,100,100,?,?,-1,?,?
dataset,10,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.325633,0.420652,89.195062,100.669296,2.325203,2.173623,0.15158,1.162602,1.086812,0.07579,0.28862,0.14431,21.504449,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.009,0,0.015625,0,15.625,0,129223,16017,8385,100,66.666667,?,?,-1,?,?
dataset,10,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.276621,0.329764,75.770098,78.918089,2.325203,1.55012,0.775083,1.162602,0.77506,0.387541,0.775083,0.387541,57.749824,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.015625,0,15.625,0,130025,16017,8385,100,66.666667,?,?,-1,?,?
dataset,10,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-1,0.471377,0.573995,129.116188,137.366766,2.325203,3.984298,-1.659095,1.162602,1.992149,-0.829547,-0.629716,-0.314858,-46.918808,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.009,0,0,0,0,0,126005,16017,8385,100,83.333333,?,?,-1,?,?
dataset,10,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-1,0.375734,0.456202,102.918344,109.177076,2.325203,2.403042,-0.077839,1.162602,1.201521,-0.038919,-0.077066,-0.038533,-5.74204,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.01,0,0.015625,0,15.625,0,129134,16017,8385,100,66.666667,?,?,-1,?,?
dataset,10,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.319132,0.390824,87.414553,93.530843,2.325203,1.93991,0.385293,1.162602,0.969955,0.192647,0.385293,0.192647,28.70741,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.008,0,0.015625,0,15.625,0,129742,16017,8385,100,66.666667,?,?,-1,?,?
dataset,10,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,2,0,0,100,0,0,1,0.263628,0.307,72.211215,73.470401,2.325203,1.45397,0.871233,1.162602,0.726985,0.435617,0.871233,0.435617,64.913779,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0.015625,0,15.625,0,136270,16017,8385,100,83.333333,?,?,-1,?,?
dataset,10,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,1,1,0,50,50,0,0,0.253623,0.326497,69.470527,78.136248,2.325203,1.470364,0.854839,1.162602,0.735182,0.427419,0.857484,0.428742,63.889334,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.009,0,0,0,0,0,137967,16017,8385,100,66.666667,?,?,-1,?,?
dataset,10,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20171005.1849,18,2,0,2,0,0,100,0,-0.333333,0.545435,0.620906,114.54137,114.067648,5.325203,1075.4592,-1070.133997,2.662602,537.7296,-535.066998,-0.48857,-0.244285,-39.991137,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,0.5,0.5,1,0,0,0,-0.5,0.25,0.5,0,0,0.01,0,0.015625,0,15.625,0,123073,16017,8385,50,66.666667,?,?,-1,?,?
dataset,1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,0,2,0,0,100,0,0,0.587529,0.712698,168.246965,180.614155,2.140779,6.149061,-4.008283,1.070389,3.074531,-2.004141,-1.501161,-0.75058,-110.650452,0,0,0,0,0,0,1,2,0,0,0,0,?,1,0,0,0,1,0,0,0,0,0,1,0,0,0.013,0,0.015625,0,15.625,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,2,0,0,100,0,0,1,0.054545,0.070359,14.940499,16.838111,2.325203,0.249212,2.075991,1.162602,0.124606,1.037996,2.075991,1.037996,154.677803,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.009,0,0,0,0,0,10278,16017,8385,100,50,?,?,?,?,?
dataset,1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,0,2,0,0,100,0,-1,0.432379,0.533701,118.434198,127.723846,2.325203,3.155167,-0.829963,1.162602,1.577583,-0.414982,-0.473815,-0.236907,-35.302971,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.009,0,0,0,0,0,10278,16017,8385,100,66.666667,?,?,?,?,?
dataset,1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.35106,0.517139,96.159924,123.760193,2.325203,3.732434,-1.40723,1.162602,1.866217,-0.703615,0.235293,0.117647,17.531198,0,0,0,0,1,1,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.75,0.333333,0.5,0.009,0,0.015625,0,15.625,0,10278,16017,8385,100,83.333333,?,?,?,?,?
dataset,1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,0,2,0,0,100,0,-0.333333,0.535896,0.612326,146.78878,146.540192,2.325203,6.502354,-4.177151,1.162602,3.251177,-2.088576,-1.069619,-0.534809,-79.695101,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,0.5,0.5,1,0,0,0,-0.5,0.5,0.75,0,0,0.009,0,0,0,0,0,10278,16017,8385,50,66.666667,?,?,?,?,?
dataset,1,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.350369,0.558112,95.970512,133.565762,2.325203,4.967989,-2.642786,1.162602,2.483995,-1.321393,0.16251,0.081255,12.108282,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.75,0.333333,0.5,0.009,0,0.015625,0,15.625,0,10278,16017,8385,50,50,?,?,?,?,?
dataset,1,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20171005.1849,18,2,1,1,0,50,50,0,0,0.247031,0.388234,67.664913,92.911086,2.325203,1.726225,0.598978,1.162602,0.863113,0.299489,0.789085,0.394542,58.79307,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,1,1,0.333333,0.5,0.009,0,0.015625,0,15.625,0,10278,16017,8385,100,66.666667,?,?,?,?,?
